row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,5_Ext_blank.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,10_QC.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,65_QC.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,31_Brote_22_3mg_3.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,55_QC.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,9_QC.mzXML Peak height,53_Brote_24_ 8mg_2.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,66_QC.mzXML Peak height,21_QC.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,44_QC.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,32_QC.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,
2220,57.000814849010965,20.2975,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3895.0,3121.0,0,0,0,0,3011.0923,3422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17956.0,0,0,3296.1077,0,0,0,0,0,0,0,0,3035.968,0,0,0,3074.0,0,
2247,121.04027810576416,20.345,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590.6885,0,2040.7728,0,0,0,0,0,0,0,0,0,0,0,1791.3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2260,84.00205220551084,20.38,,,,,,,,,,,0,3263.5508,855.0,0,0,1772.0,0,0,0,0,1958.0,0,0,0,0,1518.0,0,0,0,0,0,1438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644.0,0,0,1018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487.0,0,0,0,
2286,59.95273766115122,20.473333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4631.822,0,0,0,6374.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4453.6514,0,0,0,0,5917.9375,5558.8745,0,0,0,0,0,0,0,0,0,0,0,5796.739,0,
2301,59.95207996091435,20.52625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083.094,0,0,0,0,0,0,0,0,0,6448.308,0,0,0,0,0,0,0,5977.0,0,0,0,0,0,0,0,4772.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2306,124.02206670662974,20.538,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.7506,0,0,0,1969.3096,0,0,0,2505.5063,2315.7366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147.5369,0,0,0,0,0,
2345,75.0006236667315,20.596666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734.5254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5127.8174,0,7247.062,
2377,108.01607386238072,20.698332,,,,,,,,,,,0,2400.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4376.2476,0,0,0,0,2522.031,0,0,0,
2381,108.01932246607096,20.70269,,,,,,,,,,,0,0,0,0,5545.2656,0,5822.4814,0,5433.8994,0,0,0,4516.4375,0,7285.5356,0,7445.926,4143.843,0,6535.6772,0,0,0,0,0,0,0,0,8326.355,0,0,0,0,0,0,0,8673.829,0,0,0,0,7054.9785,0,0,0,0,0,0,0,0,8354.064,5616.969,0,0,0,0,0,
2391,93.99912230148271,20.735,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516.0,1955.5254,0,0,0,0,0,
2427,94.00243526758611,20.831667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144.0356,0,0,0,0,
2448,129.99525619147406,21.011574,,,,,,,,,,,0,3956.0,7919.038,1819.0,5917.087,2308.0,3886.0,1950.0,0,0,3079.0,11142.178,0,0,14562.372,0,0,0,21811.21,0,10048.992,4063.6184,10742.305,6464.597,12825.785,0,0,32418.178,5748.0,7006.235,0,9084.894,8705.494,24534.11,7818.1826,3762.921,0,0,0,12517.264,0,0,0,8148.163,4664.349,9339.742,6939.1997,6701.4,0,0,0,1873.0,7279.085,8101.226,22774.049,0,11914.887,
2449,73.00110817242897,21.015835,,,,,,,,,,,0,0,0,0,0,0,0,0,10122.0,12806.311,0,0,8465.264,5430.0,0,7196.0,12287.0,4817.8413,0,5408.0356,0,0,0,0,0,13193.344,5058.0,0,0,0,4753.438,0,0,0,0,0,0,18412.96,6877.5405,0,0,15121.0,12203.994,0,0,0,0,0,11612.0,0,6791.602,0,0,0,0,11569.259,0,
2472,75.00125043865457,21.161667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050.0874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537.2625,0,0,0,2526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2473,75.00548243576041,21.16375,,,,,,,,,,,0,0,0,0,0,1284.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632.0438,2332.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2490,57.00512316334073,21.273888,,,,,,,,,,,0,0,0,3459.2278,0,0,0,0,0,3107.641,0,0,3448.326,0,0,0,0,3247.83,0,0,0,0,0,0,0,2686.9055,0,0,0,0,3332.1655,0,0,0,0,0,0,0,0,0,0,0,4018.0,0,0,0,0,0,0,0,0,3400.333,0,0,0,3204.1602,0,
2499,57.0014565708839,21.283335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048.98,0,0,0,1912.7195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310.0,0,0,0,0,0,0,0,0,0,0,0,
2555,59.95453495768504,21.548235,,,,,,,,,,,0,0,3674.0,0,982.0,1679.0,0,0,0,874.1651,0,0,0,1139.0,1680.0,0,0,0,0,0,0,2248.0,0,0,1471.0,893.30695,0,2121.0,0,0,0,0,1229.963,1207.0,0,0,0,1063.0,0,0,0,0,1226.0,1334.0,0,0,0,0,0,0,0,0,0,0,1207.4818,1077.0723,0,
2558,59.956033050991266,21.558332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1009.0,0,0,0,895.5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.0,0,0,0,0,0,0,0,0,0,0,
2561,57.00154094745245,21.574999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004.0,0,0,0,0,0,0,0,2271.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2563,84.01107985122627,21.630835,,,,,,,,,,,0,0,0,0,1644.0,0,1468.0,0,3842.6133,0,0,0,0,0,1516.0,0,0,999.0,0,4272.129,0,0,0,0,0,0,0,1345.0,1606.0,0,0,0,0,0,0,0,0,0,1017.0,0,0,0,0,0,0,0,0,0,3436.0,0,1292.0,942.3184,0,0,0,0,0,
2565,68.99882353265032,21.644999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1879.0,0,0,0,0,0,0,2689.0,0,0,0,0,1478.0,0,0,0,0,0,0,0,0,0,0,3201.0,0,0,0,0,0,0,0,0,0,0,1498.0,0,0,0,1788.509,0,0,0,0,0,0,0,
2570,54.999635585075026,21.6504,,,,,,,,,,,0,0,2563.6653,0,0,2549.0393,0,0,0,1950.542,0,0,0,2186.9702,0,2359.0,0,0,0,0,0,2584.8538,2478.8281,0,2819.0,2184.8804,2311.2476,0,0,2163.007,1943.0,0,2734.0,2893.298,0,2301.217,2631.0,2204.6714,0,2161.4492,0,0,2327.08,2208.055,0,0,0,3342.8235,0,0,0,0,2482.0,0,2828.6404,2319.6821,3126.0,
2634,94.00057136374721,21.76,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392.8303,0,1645.6688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303.0101,0,0,0,0,0,0,0,
2664,53.00364629723274,21.9,,,,,,,,,,,0,0,0,0,0,759.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853.4933,930.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2668,135.0264223746359,21.90875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7054.3057,0,0,0,0,0,0,0,0,0,0,0,6227.1636,0,0,0,0,0,0,0,0,0,0,0,0,6943.22,0,0,0,0,0,0,0,0,8603.806,0,0,0,0,0,0,
2670,135.02856858860088,21.914288,,,,,,,,,,,0,0,0,0,3860.5066,0,4280.017,0,0,0,0,0,2655.4014,0,5809.674,0,0,0,0,0,0,0,0,0,0,0,0,3874.8083,0,0,0,0,0,0,0,0,5760.6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3071.7832,0,0,0,0,0,
2674,53.005910298014555,21.91625,,,,,,,,,,,0,665.98956,0,0,0,0,0,0,0,0,0,0,0,0,0,878.0,0,0,0,0,0,887.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884.0,0,0,0,
2685,108.0302181739034,21.949999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2767.3474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610.5908,0,3280.3364,
2690,71.03146087185468,21.964167,,,,,,,,,,,0,0,0,0,0,1370.0896,0,0,0,0,0,0,0,0,0,1903.0,0,0,0,0,0,0,0,0,1536.7843,0,0,0,0,0,1411.8457,0,0,0,0,1855.0,0,0,0,0,0,0,0,0,0,0,0,1347.7839,0,0,0,0,0,0,0,0,0,
2697,57.00595365749061,21.968332,,,,,,,,,,,0,0,0,0,0,0,2209.0,0,0,0,0,0,0,0,0,0,2206.2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122.1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2698,57.01687357772838,21.968332,,,,,,,,,,,0,0,0,0,0,0,0,2340.9873,0,0,0,0,0,0,0,0,0,0,0,0,0,2599.0,0,0,0,0,0,0,0,0,0,0,2551.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2723,114.03157706813153,22.048332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279.8887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291.0916,4440.3022,0,0,0,0,0,0,0,0,0,0,0,0,2684.002,1483.8268,0,0,0,0,0,2475.2336,0,0,
2741,93.99792660046108,22.113335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026.0,0,944.0,0,0,846.68256,0,0,0,0,
2743,57.004475393185274,22.116877,,,,,,,,,,,0,0,2417.1582,0,0,0,0,0,0,0,0,3084.3726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698.6892,0,0,0,0,0,0,0,0,0,0,0,2504.5503,0,3160.5562,0,2233.7964,0,2525.6006,0,0,2778.3484,0,0,0,0,0,0,0,0,
2747,57.00447038915783,22.1225,,,,,,,,,,,0,0,0,0,0,0,0,2928.5227,0,0,2306.8728,0,0,0,0,0,0,0,0,0,0,0,2614.2861,0,0,0,0,0,0,0,0,0,0,0,0,2507.2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2748,57.00254644956097,22.124332,,,,,,,,,,,0,2911.0,0,4076.0,2275.5972,2400.9207,2195.2021,0,2734.481,0,0,0,0,2194.4978,0,2456.7126,2833.8313,0,0,2809.1804,0,0,0,2465.0,0,0,2365.064,0,0,0,3780.0,0,0,0,0,0,0,0,5004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2983.0,0,0,0,
2749,57.00221601267256,22.124998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681.6663,0,5045.5117,0,0,0,3689.5344,0,0,0,0,0,0,4644.2695,3360.133,5500.8,2428.6777,0,0,4577.0,0,0,0,0,0,0,4385.109,0,2888.5767,0,0,0,0,0,0,0,5062.8496,5026.0,4691.387,
2758,57.007396840244006,22.15,,,,,,,,,,,0,0,0,3522.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3964.831,4234.786,0,0,0,5097.938,0,0,0,0,0,0,0,0,0,0,0,0,4333.553,0,
2769,108.02844069584819,22.225,,,,,,,,,,,0,0,0,0,0,0,0,0,4567.672,0,0,0,0,0,0,0,0,0,0,3721.7722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080.4998,0,0,0,0,0,0,0,0,
2770,108.02434845686986,22.22577,,,,,,,,,,,0,0,0,0,0,0,2788.1602,0,0,0,0,0,2309.506,0,2639.8276,0,3313.2583,1976.0863,0,0,0,0,0,1669.0,0,0,0,2272.406,0,0,0,0,0,0,0,0,1970.0,0,0,0,0,3114.81,0,0,0,0,0,1603.5609,0,0,2625.7686,2110.0874,0,2193.0,0,0,0,
2772,108.02226437520365,22.228333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605.6783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501.0637,0,1722.4167,
2777,73.00160472769699,22.24,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1323.219,0,0,0,0,0,0,0,0,0,0,0,0,1385.0,0,0,0,0,0,0,0,0,0,0,0,2287.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2778,73.00416332009145,22.241667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2644.7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673.3325,0,0,0,0,2470.1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2783,126.00936239996516,22.27,,,,,,,,,,,0,0,0,0,1118.6499,0,857.286,0,0,0,0,0,1068.4917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.02844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2788,72.99948892760808,22.291666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236.8296,0,0,0,0,0,0,0,0,1523.0,2280.9739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2791,74.00383785404726,22.315,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2741.1882,0,0,0,0,0,0,0,2122.1501,0,0,0,0,0,0,0,0,0,0,0,0,0,2873.0947,0,0,0,0,0,0,
2792,74.00239130027197,22.319,,,,,,,,,,,0,0,0,1949.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2903.707,0,0,0,2839.1174,0,0,0,0,0,0,0,2629.1694,0,0,2140.4685,0,0,0,0,0,0,0,
2796,74.00387536242914,22.323334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7391.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7973.6953,6596.326,0,
2803,74.00378527851086,22.325,,,,,,,,,,,0,0,0,0,0,0,0,0,6086.4834,0,0,0,0,0,0,0,0,0,0,5658.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830.48,0,0,0,0,0,0,0,0,0,0,0,5367.093,
2806,74.00061976244218,22.325834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10361.28,0,0,18015.783,0,0,0,0,0,0,0,8770.475,0,8455.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8775.655,0,0,0,20107.53,0,0,0,0,
2807,74.00533273884189,22.326668,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3372.8223,0,0,0,3548.5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809.7114,0,0,0,0,0,
2808,74.00243826411378,22.327002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3535.893,0,0,0,0,0,0,0,0,0,0,0,0,0,3443.0745,0,0,0,0,0,0,0,2451.812,0,0,3619.539,0,3100.4697,0,0,0,0,0,0,0,0,0,0,0,
2812,73.00128413168693,22.422,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4155.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295.371,0,0,0,0,0,0,0,0,0,0,2902.2932,0,0,2750.5676,3842.5989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2845,121.03992577100476,22.574,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268.0,0,0,0,0,1493.8229,0,0,0,0,0,0,0,0,1449.7368,0,0,0,0,0,0,0,1784.3269,0,0,0,0,0,0,0,0,0,0,0,0,0,1567.9702,0,0,0,0,0,0,
2867,137.001024978056,22.786217,,,,,,,,,,,0,4567.9717,2523.6921,2231.0,1458.0,3908.9978,1753.0,8264.915,5033.825,0,2522.4714,1510.0,0,1673.0,5784.7275,4052.998,2206.0,1916.0,0,6578.2134,0,4180.79,2246.0,2148.0984,4904.617,0,2722.0,3154.9138,6455.589,0,2332.0,0,6723.224,0,1465.0,4118.9375,2203.977,0,2487.0,1844.0,2150.0,0,0,0,1164.0,0,1881.0,2822.1406,3537.1477,3535.8516,2935.0,2490.0,2432.2507,4667.357,0,0,1437.6908,
2868,124.01764141875263,22.809998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2033.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.8516,1618.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2872,91.00881015044331,22.826,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1256.1003,0,0,0,0,0,0,0,0,0,0,1057.338,0,0,0,0,0,0,0,0,0,0,0,0,1070.9908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.32495,1344.4615,0,
2881,59.95177223898038,22.921997,,,,,,,,,,,0,19888.652,11677.466,17907.174,0,18719.564,4405.431,19818.799,10483.186,5186.249,29874.473,12201.239,0,16144.763,0,25293.68,9565.164,0,4331.266,12376.872,5881.425,16973.605,16132.914,0,7245.581,0,12424.661,0,0,0,12648.455,6619.6445,12439.203,8070.9033,0,26101.457,7320.1475,0,11897.702,13645.986,23064.03,7554.96,5080.022,0,10367.267,4731.353,17205.412,0,6550.197,6186.5522,15993.336,0,0,14677.322,7281.9004,0,18295.252,
2882,59.95031895710459,22.922144,,,,,,,,,,,0,0,0,0,3572.8271,0,0,0,0,0,0,0,5473.133,0,0,0,0,5509.5117,0,0,0,0,0,3415.1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250.878,0,0,0,6809.033,3428.0518,0,0,0,0,
2883,59.95023963030322,22.926666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92814.28,0,0,0,0,0,0,0,0,0,0,0,0,38682.016,100902.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2891,121.04319305518057,22.971249,,,,,,,,,,,0,0,0,0,0,0,0,0,2894.099,0,0,0,0,0,0,0,0,0,0,3469.7698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291.9307,0,0,0,0,1169.0,0,0,0,
2892,57.00149786885055,22.973333,,,,,,,,,,,0,0,4601.661,0,3821.2805,8180.0,0,0,0,0,0,0,5384.6294,0,0,11086.0,0,5471.516,0,0,0,8010.0,0,0,0,0,4566.0,0,0,0,0,0,0,0,0,10943.0,0,0,0,0,0,0,0,0,0,0,6673.0,0,0,6934.0,0,5192.7275,0,0,0,0,0,
2912,57.00038762286591,23.033335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10405.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9650.791,0,0,0,0,0,0,0,0,9751.722,0,0,0,0,0,0,
2943,108.02931459536697,23.189001,,,,,,,,,,,0,0,0,0,0,1868.8516,0,2574.0278,0,0,0,0,0,0,0,0,0,0,0,3704.6025,0,0,0,0,0,0,0,0,3025.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277.2458,
2950,108.02891427633594,23.19375,,,,,,,,,,,0,2531.1147,0,1649.7021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234.2417,0,0,0,
2953,108.03041718868474,23.201666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309.2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195.2134,0,0,1523.8408,0,0,
2969,73.00015462959709,23.308334,,,,,,,,,,,0,0,13719.783,0,0,21816.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21312.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2972,72.99789909154939,23.313332,,,,,,,,,,,0,0,0,3611.087,0,0,0,5129.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204.3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2976,73.00014640012361,23.323334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4377.8335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3391.7615,0,0,0,0,0,0,0,5500.6187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2982,72.99964493180438,23.345,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10714.782,0,0,0,0,0,0,0,0,0,0,0,0,5628.114,11439.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2983,93.99694097770212,23.35,,,,,,,,,,,0,0,0,0,0,0,0,0,0,734.11865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703.0,0,0,0,0,884.0033,0,0,0,0,0,0,0,0,
2987,68.99301873936099,23.367,,,,,,,,,,,0,0,0,1311.2936,0,0,0,1567.3096,0,0,0,0,0,0,0,1715.1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805.1487,0,0,0,0,1680.4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2990,73.00154872961794,23.37125,,,,,,,,,,,0,2959.2227,0,0,0,0,0,0,0,0,3615.8796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054.6992,0,0,0,0,0,0,2430.6729,0,0,0,0,0,0,0,0,0,0,
3006,108.02658961194592,23.472998,,,,,,,,,,,0,0,0,0,0,0,0,0,4192.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373.9412,2140.476,0,0,0,2890.1907,0,0,1644.5741,
3007,101.01056739206484,23.474998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864.932,0,0,0,2996.9636,0,0,0,0,0,0,0,0,0,0,0,0,0,4960.5557,0,0,0,0,0,0,3221.5022,0,0,
3011,108.0288194717449,23.478214,,,,,,,,,,,0,3453.0588,0,2573.7153,0,3422.836,0,3499.294,0,0,0,0,0,0,4840.875,0,3353.7986,0,0,7001.9077,0,3341.95,0,0,0,0,0,0,6602.5503,0,2730.4631,0,0,0,0,0,6773.848,0,0,0,2495.2075,0,0,0,0,0,0,0,0,0,5979.778,4679.572,0,0,0,0,0,
