row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,5_Ext_blank.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,10_QC.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,9_QC.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,65_QC.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,31_Brote_22_3mg_3.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,21_QC.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,66_QC.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,32_QC.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,55_QC.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,44_QC.mzXML Peak height,53_Brote_24_ 8mg_2.mzXML Peak height,
2874,70.01337152362873,11.676876,,,,,,,,,,,0,0,0,0,0,0,0,0,0,529.3269,0,1109.6918,572.3609,0,0,678.8751,0,0,0,0,0,659.2432,1132.5247,637.9503,678.1089,0,668.5917,0,550.3423,666.4956,0,0,0,0,0,0,627.797,0,0,0,761.15625,0,0,0,727.59564,0,963.7408,0,0,0,574.8722,0,0,0,0,0,0,
18,70.01338667377182,3.2355363,,,,,,,,,,,549.3985,1392.4113,1374.8892,1381.4498,1565.3733,1544.4397,1696.3253,1340.2269,1321.6279,1462.0968,928.3648,1119.8015,1777.9316,1329.0637,1855.4982,1362.8656,2036.8323,1013.11444,1766.2141,1103.4485,1958.4528,1341.7623,1076.6735,1573.2076,1715.8859,1055.0703,1210.6686,913.8712,1270.9,1267.61,1101.2585,1880.7499,1200.2236,1480.5527,1739.0415,1873.9147,1453.1467,1315.7902,1966.6296,1220.8389,0,1061.8398,1388.8849,1163.1935,1412.5701,2143.8044,961.1883,1342.1122,1063.7682,1282.0483,1461.5901,2108.0867,1944.3403,1324.8235,1935.6888,1025.8461,1325.76,
1430,70.01445802532956,6.3969083,,,,,,,,,,,0,1368.541,1157.7274,1276.915,1561.3376,969.4805,1289.828,1259.0076,891.087,1056.7335,652.93756,1485.1173,1501.2354,1174.172,1552.0134,1113.1792,1952.1187,746.4086,1549.4736,773.42566,1502.7339,846.33344,1864.8644,1241.3289,1241.1292,850.7944,899.8045,746.52045,916.8199,819.51715,770.9745,1685.7222,1102.4878,1108.0579,1063.9111,1135.849,819.68097,1133.7072,1874.9111,988.8303,922.9124,778.439,0,828.0942,984.78296,1691.9314,1329.7502,994.2043,729.4923,1262.9944,918.18274,1668.6329,1190.2776,1161.137,1458.051,859.6257,1097.6774,
2789,70.01382686863418,11.306666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,923.3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.6097,0,0,0,0,0,0,0,0,0,0,710.16833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1490,70.01387577658858,6.654722,,,,,,,,,,,0,0,0,0,795.0147,0,714.2442,0,666.99084,645.083,0,0,682.1612,661.49854,0,0,918.5754,0,0,574.41486,0,669.8539,0,673.051,732.17456,0,0,0,533.09973,0,0,0,0,0,0,0,634.94476,0,892.99805,0,0,0,0,0,0,965.7597,0,546.69073,0,0,0,966.948,0,0,795.39557,0,0,
11037,70.01427752521737,29.096666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.9438,694.35077,0,702.29456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7814,70.01476879240236,24.135416,,,,,,,,,,,0,941.8303,0,816.4678,1035.5815,0,0,810.82184,0,0,0,0,0,0,0,0,0,0,1065.1305,0,0,0,0,0,0,0,613.49884,0,0,547.97906,0,0,894.9026,893.1847,0,0,0,991.19257,0,0,0,0,0,0,0,0,0,0,0,1082.9653,0,748.62994,0,0,0,0,0,
11307,70.0150014439024,29.567368,,,,,,,,,,,0,809.4286,0,4145.187,0,0,0,0,0,0,0,0,0,611.32916,1361.8983,0,1177.4943,0,3456.5613,845.0974,0,0,0,0,0,910.1265,0,0,0,0,555.4505,1030.0203,0,1130.6914,854.95,1172.2219,0,1504.3466,1136.1831,776.79175,873.08075,0,0,0,726.5897,0,0,0,0,0,0,0,1336.3975,0,0,0,0,
3665,70.01481449976005,14.709092,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,613.88855,0,0,0,768.3043,0,0,0,0,646.6316,0,630.0925,690.9183,0,0,0,0,0,0,0,0,0,0,0,596.25336,0,758.3563,0,0,510.96765,0,0,0,0,880.63715,0,531.31775,0,541.6744,0,0,0,0,0,0,
6542,70.0148670552381,21.650003,,,,,,,,,,,0,799.03467,0,822.9166,913.1987,821.5002,750.9438,942.358,636.17456,796.2256,739.4629,0,798.0013,777.38904,994.1141,759.0673,802.9438,652.6417,992.75385,596.0036,1046.1968,651.4246,0,725.8195,837.304,671.89343,663.9667,730.9673,808.9356,783.8375,600.0497,0,879.98267,1116.375,843.21606,835.5267,658.78296,1126.4315,717.832,784.76855,0,819.57666,735.9503,816.0229,0,840.8784,0,790.4518,797.77966,1206.138,701.61816,832.67865,906.65283,0,1059.5973,872.87805,0,
369,70.01576595355701,3.8539653,,,,,,,,,,,696.0386,1071.2118,766.41156,1133.8901,1066.3427,785.256,0,833.7169,0,737.86957,0,0,1303.2178,0,0,835.2285,2033.2429,0,1268.377,640.7179,0,0,956.61456,0,0,0,0,576.41486,0,0,0,1197.6238,966.68585,0,809.93036,1002.85095,0,0,1933.0637,0,0,526.84503,0,0,0,1133.5521,0,0,0,912.5041,830.06116,1149.3491,1041.1122,770.2452,899.1965,0,766.019,
4639,70.01531066884404,17.150234,,,,,,,,,,,0,0,0,0,0,0,803.353,0,717.8754,0,720.1844,0,925.89966,0,0,0,1098.3086,0,0,0,0,0,896.62146,0,784.53577,0,641.63226,693.93756,0,703.24585,0,0,677.73065,0,717.76465,0,0,735.31024,1005.8307,0,0,848.1468,0,794.1216,0,0,932.93854,0,862.0451,751.30664,0,0,0,796.17554,0,0,790.33704,
262,70.01566947822127,3.6735,,,,,,,,,,,2589.6772,0,0,0,0,0,0,0,0,0,650.9758,0,0,0,1135.0212,0,0,0,0,0,990.33606,0,1390.8029,0,0,0,0,0,0,0,895.03235,0,1026.0503,0,0,0,0,0,0,0,0,0,0,691.2478,0,1286.3953,0,0,0,0,0,0,0,0,1007.4397,0,0,
4274,70.01572111283599,16.226362,,,,,,,,,,,0,742.3423,845.5139,838.3655,0,0,0,599.45966,731.38574,638.2056,0,0,778.9441,0,0,780.6917,864.4374,0,0,0,0,717.1357,0,693.22687,713.2334,647.6094,0,504.02582,561.71234,0,2380.133,0,0,0,0,0,732.8555,0,831.0369,0,0,537.3416,0,588.8261,0,0,0,583.95355,518.5335,0,0,0,0,0,0,0,0,
7713,70.01622601556258,23.92375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.4767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112.865,0,0,0,1499.0752,0,0,0,0,0,0,0,0,0,0,0,1358.2605,0,0,0,0,0,0,0,
1606,70.0164121664028,6.9275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,629.5074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.3155,0,0,0,0,0,634.7434,0,0,802.86725,570.76825,0,0,0,0,0,0,0,0,0,0,491.74176,0,0,0,0,0,0,0,0,
1285,70.01672802128208,6.0585713,,,,,,,,,,,0,0,0,0,0,0,0,0,695.70905,0,490.62503,897.69763,1026.8418,0,978.2936,0,1352.8823,572.08203,0,0,907.0536,648.5538,0,798.2667,846.23114,0,0,547.38934,713.8313,0,0,0,0,780.1422,0,0,0,0,1258.6107,0,0,0,609.94867,683.0902,734.4443,0,0,0,0,0,0,1005.87805,995.3495,0,906.4655,0,0,
10359,70.01678250874883,28.167894,,,,,,,,,,,0,828.31775,0,0,0,0,0,0,0,0,0,1256.082,1883.9585,0,1425.759,0,1881.3066,0,0,0,0,0,1276.3752,613.19415,0,1081.7781,0,0,555.9539,0,0,722.2066,0,0,2017.9994,1955.961,0,2461.5652,1668.1824,0,0,641.94244,0,0,0,0,1255.7845,0,0,0,0,797.3151,1981.1458,0,950.3501,0,0,
11201,70.01706145207886,29.386667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774.8539,0,0,719.8078,0,0,0,0,0,0,0,0,0,0,1064.6355,0,0,0,0,0,0,0,
1370,70.01719810364229,6.2766666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,972.74274,0,0,0,0,0,0,0,599.13696,0,0,0,0,863.32495,625.816,0,591.86694,0,0,0,0,0,0,0,0,0,0,0,777.83295,0,662.56165,0,674.40375,0,0,846.82477,0,620.9166,0,811.1697,0,0,0,0,655.86334,0,
2654,70.01746431748175,10.756667,,,,,,,,,,,0,0,0,0,0,0,769.00525,0,0,0,0,0,0,0,0,0,810.27985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.3073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10788,70.01791218319941,28.69139,,,,,,,,,,,0,678.6849,0,0,788.5835,0,0,580.2821,752.7372,0,0,0,0,0,977.97546,0,1035.947,0,0,680.0533,0,0,896.85516,0,0,0,0,0,0,0,0,0,0,0,848.3495,1023.33636,0,1785.3298,952.71136,777.1628,1535.525,0,745.2622,0,1359.8408,0,897.9026,0,0,0,0,0,1147.4675,0,0,0,0,
2301,70.01758099184066,9.628333,,,,,,,,,,,0,0,0,919.56165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.66003,0,0,0,0,0,0,596.67114,0,0,0,0,0,0,0,0,
14439,70.01810748085133,41.051357,,,,,,,,,,,0,0,0,1100.6351,0,0,0,0,0,0,0,0,0,0,10410.676,0,0,0,1326.9102,620.595,9744.559,0,0,0,0,673.7447,0,0,0,0,0,0,0,0,0,855.4407,0,0,0,855.93005,0,0,0,0,0,0,0,0,0,0,0,0,970.90454,0,9032.14,731.627,0,
9903,70.01813777266852,27.768454,,,,,,,,,,,0,1000.5515,0,0,0,666.0899,1008.63715,745.5195,1679.0249,0,0,924.29193,836.6584,650.5525,0,0,0,0,0,1082.8134,0,1084.3201,1029.391,809.45764,656.41254,0,610.70447,565.1095,594.00226,537.83295,592.09674,776.4253,0,0,1450.2573,1952.9478,830.3825,0,0,0,781.39655,0,0,0,772.19714,0,943.9807,0,0,0,571.81433,839.8833,2805.4563,0,0,874.82184,0,
7290,70.01827006183008,23.083334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,898.48315,0,0,0,0,0,0,0,0,0,0,897.086,0,0,0,0,0,0,0,0,0,0,685.5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1099,70.01828617208943,5.5333333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498.7054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415.3962,0,0,0,0,0,0,0,0,0,0,904.8303,0,0,0,0,0,0,0,
10581,70.02016107204777,28.385714,,,,,,,,,,,0,684.74176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658.1775,0,0,665.2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.08563,0,0,1327.0269,1645.1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.5593,
162,70.01874048132038,3.4634368,,,,,,,,,,,0,2106.137,0,1808.7012,2160.6401,0,2534.1667,1667.2638,0,0,0,2020.8048,2287.4592,0,0,0,3940.7463,0,1980.7378,1201.9677,0,0,2263.0376,2419.2673,2237.1536,1310.7662,0,0,0,0,1390.0684,2840.8306,1788.7594,0,1673.354,0,0,1480.375,3858.0369,1461.5953,2142.5576,0,0,1167.796,1921.4167,2328.1714,1636.3171,1394.9614,903.1432,1724.7372,0,2462.7686,2102.626,0,0,1189.7388,0,
14265,70.01905138219979,40.762497,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1117.9326,0,0,0,0,0,0,0,0,0,0,1060.711,706.5541,724.8313,0,0,0,0,0,0,0,0,0,756.4132,769.9238,602.10986,0,0,0,0,0,724.8859,0,0,0,1111.4034,0,0,0,0,0,842.8823,0,0,0,0,
3761,70.01909627505584,14.990208,,,,,,,,,,,0,0,0,0,0,0,0,0,0,527.0703,0,0,747.1912,0,0,0,845.56195,0,0,588.63745,916.15234,0,0,0,0,630.9199,0,633.0484,0,0,0,848.1236,0,842.3351,720.50476,0,0,686.45667,818.45966,730.8411,0,689.60803,788.02356,718.1089,743.0196,1026.1481,0,0,658.0974,640.01276,0,1026.609,0,764.5531,930.27295,724.81396,0,
118,70.01970417483302,3.37625,,,,,,,,,,,1083.4557,0,1605.1095,1876.7773,0,1813.5204,1944.6669,1702.0382,1863.3914,1757.5806,1274.0298,1420.1954,2065.5894,1882.9412,2088.116,2011.2416,0,1467.5233,2093.9526,1282.7391,2065.8757,1562.8323,1618.58,0,2127.4404,1495.3984,1669.0491,981.7352,1682.7845,1628.1075,1244.8712,2165.9075,1773.5093,1688.7261,1871.1249,2041.7284,1602.3158,1580.6855,0,1545.7424,1753.7222,1053.9974,1729.4413,1328.1451,2061.1377,2376.6738,1337.9111,1860.2147,1068.6185,1835.6735,1741.3105,2330.842,2390.1536,1714.4789,1962.1814,1458.661,1630.121,
9399,70.0195878409784,27.277626,,,,,,,,,,,0,7034.9263,5422.988,7548.2334,6689.748,1508.4341,3268.0745,4233.1895,1298.9915,947.59564,489.7169,1806.5858,6696.491,1724.7358,8566.047,1690.4923,0,636.2916,0,6444.477,5168.3604,1005.3616,2374.3296,1863.1213,1172.9595,6926.6304,1443.2776,0,1627.8153,1317.4648,1822.2217,4057.39,0,0,0,0,686.61,0,0,6294.264,3179.1396,873.8287,925.3642,0,2178.7803,1597.3524,1685.408,1086.6776,0,0,1015.7679,2620.1226,0,2771.0605,5544.9834,0,2873.0483,
10470,70.019607467551,28.272728,,,,,,,,,,,0,0,0,0,0,0,0,631.8715,0,0,0,948.3939,988.26184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840.6424,0,521.4822,625.37335,668.1739,704.5074,0,0,0,524.4433,0,545.5335,0,0,0,0,0,736.77246,
14135,70.01963828293276,40.191246,,,,,,,,,,,0,0,0,967.1157,0,0,0,0,0,0,0,0,0,0,5995.443,0,0,0,1012.50574,0,5197.2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.43445,0,0,0,0,0,735.14874,0,0,0,0,0,766.42303,0,0,5072.2915,0,0,
989,70.01981083002778,5.265088,,,,,,,,,,,1017.26154,1661.3965,1559.6433,1600.8176,1787.985,1597.6055,2073.8064,1539.3488,1624.1595,1503.8997,1164.3842,1407.4666,1651.8708,1569.0376,1703.1932,1646.7744,2081.4658,1118.2533,1781.7048,1014.96796,1564.0575,1626.1467,1383.5541,1924.7695,1797.572,1042.851,1566.6725,767.3612,1436.4799,1461.8909,1727.8379,1746.5345,1496.7666,1465.9016,1461.4949,1679.645,1336.7816,1369.768,1962.864,1072.6234,1939.4927,788.05853,1666.4165,902.28766,1955.7604,1724.8241,1192.0563,1427.4874,814.5214,1605.4259,1574.9601,1756.3318,1810.5361,1635.1154,1747.9104,997.3616,1554.8385,
8996,70.01989882737765,26.692545,,,,,,,,,,,0,1158.4773,756.7326,852.01764,1132.6351,795.83624,999.9742,936.7584,1070.8523,638.0945,596.89215,2036.8767,611.73193,876.2746,0,761.0608,0,511.35992,1001.92255,775.1196,0,933.20593,2253.027,876.9667,897.1059,831.6885,975.21185,714.323,751.85254,839.59924,685.3452,751.29095,836.7414,713.13666,1029.2932,1169.6077,975.729,786.91565,0,924.5109,1150.9801,738.6329,812.12946,795.6881,1009.9369,762.9199,2084.056,669.8493,775.67993,857.86957,652.8048,900.8428,1249.2305,796.06995,0,939.6463,779.6796,
15078,70.0201062312582,42.945282,,,,,,,,,,,0,0,0,1529.4841,0,0,0,0,0,0,0,0,0,0,6850.584,0,0,0,1758.1726,663.25793,5529.9927,0,0,0,0,689.3527,0,509.19156,0,0,0,1106.9509,0,920.94836,0,0,0,0,0,900.82544,854.019,0,644.2327,646.58093,839.58026,1150.081,0,0,0,0,0,1281.0719,0,0,5541.2124,762.75415,0,
11134,70.02024996106606,29.26,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.3952,0,0,603.8349,0,0,917.4387,0,0,674.56165,603.85583,0,0,0,0,0,0,709.0013,701.5701,890.0608,0,857.2628,748.8228,0,0,0,0,0,0,0,0,0,0,1235.3497,0,0,997.49365,0,0,0,0,
4585,70.02030082200983,17.065,,,,,,,,,,,0,0,971.0484,0,0,0,0,0,838.6348,0,0,995.06604,0,0,0,0,0,0,0,0,0,0,932.6051,0,0,0,0,0,0,0,0,0,0,0,0,0,1037.0029,0,0,0,0,0,0,0,0,0,945.9359,0,0,0,0,0,0,0,805.31287,0,902.15137,
9659,70.02044300636908,27.5375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1098.9781,0,0,0,0,9847.612,0,0,0,0,0,0,0,694.4733,0,0,732.13696,0,0,0,0,0,0,0,0,0,0,0,0,0,590.931,0,0,0,0,0,0,0,0,658.7136,0,0,0,0,0,0,
10162,70.02064826966262,27.992834,,,,,,,,,,,0,942.94147,0,0,1009.015,671.5371,823.6489,766.0026,844.68616,546.9235,0,1292.2523,781.90356,685.1311,1533.376,661.1546,1380.1995,0,0,1068.2645,1162.0787,714.56067,1423.4567,714.9238,666.6084,0,750.75354,692.9317,647.71265,597.9595,724.02484,1003.2373,0,0,1098.6123,1293.0582,595.9856,0,0,1090.6361,5524.7266,541.745,1779.4377,0,4537.0063,937.5557,1247.5907,579.017,0,0,0,0,0,0,1127.7251,0,0,
10032,70.02087789167874,27.868126,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,736.4698,630.96893,0,583.24585,0,0,0,0,0,0,0,0,0,0,582.204,0,0,0,0,741.3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833.6159,0,786.5701,820.23376,
13889,70.0209189348214,39.20926,,,,,,,,,,,0,0,0,1674.2017,0,702.4374,0,593.2324,0,0,0,1142.2583,2149.1416,0,8086.801,0,1563.289,515.9722,2132.6772,1071.3256,9274.31,646.4276,1137.625,845.82904,953.7411,1251.4518,0,1771.7676,559.9023,0,0,988.90686,900.14777,3485.3115,2047.4917,1841.0294,1084.9889,1171.444,1521.5406,1613.497,947.051,2089.6257,1489.7894,2104.587,1009.46844,1715.1543,1322.2147,677.9526,1857.3857,1101.7183,0,1311.3785,1669.563,0,8708.527,2149.1545,0,
9747,70.02106864531409,27.614166,,,,,,,,,,,0,0,0,0,0,0,762.89703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.33673,0,0,0,0,0,578.033,0,0,0,0,0,0,0,0,9293.119,0,0,0,590.29974,0,0,0,0,0,0,0,0,0,0,0,0,0,985.23175,
1680,70.02179949328408,7.209644,,,,,,,,,,,0,675.4586,0,0,692.46423,652.8088,0,604.6208,0,657.02747,484.1602,0,631.37103,646.4688,0,663.90063,0,473.67145,0,0,0,621.3988,0,665.3465,665.5966,0,0,0,574.001,539.3632,573.33997,734.7496,0,597.31903,0,0,631.46484,577.22687,713.57996,0,0,494.4799,634.31055,0,0,734.01276,0,606.69403,517.2419,646.7898,571.0402,0,0,0,0,0,0,
9820,70.02186991904088,27.676157,,,,,,,,,,,0,0,1099.5568,0,0,700.9359,0,889.5456,0,0,0,945.1164,0,0,0,0,0,0,0,0,909.70056,0,0,0,0,0,584.86304,0,589.70544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.22815,0,0,969.68225,541.67737,473.60574,0,589.7378,0,0,0,955.0369,0,0,
8243,70.02235924515489,25.371,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.4923,832.8091,0,0,0,0,0,0,0,4025.1016,591.30206,3862.6653,740.86725,3724.0088,0,0,0,532.61914,1064.0563,0,0,0,0,0,760.4217,0,
6383,70.0223761390382,21.274708,,,,,,,,,,,0,0,1090.1428,0,826.5067,721.9892,0,565.0873,1115.1746,516.1886,0,1658.8326,576.6113,0,0,599.14056,0,0,0,1530.1782,0,1159.6542,1711.3364,0,0,1507.6881,0,1650.3782,0,0,673.6126,841.93494,0,628.0745,835.1435,901.26514,1131.0768,0,0,1902.2919,886.02356,1616.5479,777.25366,1729.7009,801.73883,801.85126,1549.8683,0,1489.1761,0,612.0899,0,947.9444,967.50867,0,2099.4368,917.22394,
12748,70.02251878406945,32.705715,,,,,,,,,,,0,733.96436,0,972.3413,0,0,0,0,0,0,0,954.29456,0,0,0,0,0,0,0,624.2926,0,0,935.42267,0,0,669.4547,0,0,0,0,0,893.7712,0,0,0,0,0,0,0,0,720.78296,0,0,0,0,0,877.22363,0,0,648.0261,0,750.7901,832.17194,718.50244,0,0,730.0906,
10890,70.0225531358139,28.893755,,,,,,,,,,,0,0,0,0,0,645.3073,0,566.6231,0,0,539.4727,0,555.6688,0,0,0,825.1912,452.9928,0,0,0,0,0,656.65155,697.3223,0,0,0,0,589.70776,0,0,0,785.26154,763.7339,0,0,1070.0778,779.9967,0,1195.1112,497.6293,760.1089,651.2739,1254.713,716.8784,0,541.2226,0,2583.378,0,0,836.6545,738.8735,0,0,709.29193,
11732,70.02835566982878,30.59361,,,,,,,,,,,0,0,0,0,0,698.5149,0,0,0,651.1958,0,0,0,689.41907,988.84375,617.37134,0,486.70972,0,657.90454,0,0,0,0,0,645.46454,599.8911,0,590.80383,595.40796,562.60443,0,0,613.09576,0,0,0,720.9023,0,0,0,0,0,624.77576,0,0,0,606.6499,474.6002,0,595.1347,0,0,0,0,0,0,
8204,70.02289764321971,25.218973,,,,,,,,,,,0,0,0,0,710.84796,0,1055.0376,569.5646,1911.0419,0,469.69794,1058.5714,1305.3041,0,0,0,2056.4197,0,0,702.38477,0,1949.5299,1061.85,811.62994,816.59955,762.2671,723.8303,632.372,639.77704,615.7597,556.5557,0,848.8768,617.6502,1524.3341,1766.6417,1738.0275,814.97516,1932.698,969.1762,0,0,0,807.56555,0,0,0,632.6352,591.97644,778.8323,595.63354,0,1871.2657,0,0,793.36975,0,
7658,70.02292210779973,23.853079,,,,,,,,,,,0,968.493,0,0,925.914,0,0,664.2746,0,0,459.068,0,1228.3632,0,0,0,878.55505,0,0,0,0,0,0,0,0,0,0,526.3083,0,0,0,0,873.9052,0,785.0834,0,0,0,911.8931,0,0,640.8042,0,617.033,0,0,0,0,632.6129,0,0,0,0,0,0,0,0,
14424,70.02328289387228,40.982002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1127.186,0,0,0,0,0,0,0,0,0,0,1127.217,0,636.9137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.8045,0,0,1153.6293,0,0,0,0,0,0,0,0,0,0,
7868,70.02331581348389,24.27526,,,,,,,,,,,0,0,740.81006,0,0,0,0,571.2795,0,0,0,0,0,0,1163.0513,0,0,491.16638,0,0,1474.1985,0,0,0,0,0,0,632.9166,0,0,0,782.99316,0,877.7849,0,0,0,619.99774,0,0,0,612.9735,0,651.1965,0,1163.6035,0,551.5538,632.7486,0,0,1024.9581,0,770.2481,1320.4109,732.6669,765.884,
8721,70.02355611395836,26.2535,,,,,,,,,,,0,917.2308,0,904.09515,976.7339,0,0,0,773.0294,0,0,0,0,0,0,623.3707,1062.6624,0,1129.9274,672.79504,0,747.5538,0,0,0,725.2756,856.0912,0,0,0,689.4436,770.34717,1155.571,0,0,0,0,1190.7274,1019.0906,0,953.57697,0,0,0,909.43054,0,0,0,0,1218.3125,0,0,1335.5204,0,0,0,0,
7978,70.02391729024055,24.594751,,,,,,,,,,,0,0,0,0,0,731.41254,951.29486,0,0,559.6022,676.1167,0,0,0,0,0,0,696.69464,0,0,0,0,0,903.02094,1058.3197,0,611.15204,542.6724,706.21967,553.6015,0,0,0,0,0,0,0,592.70483,0,0,0,766.8013,647.57733,613.983,0,0,913.9163,805.6316,731.20105,0,613.71,0,0,0,0,659.2782,0,
6927,70.02394371992948,22.32,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1066.6737,0,0,0,829.61426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.8428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12407,70.0239523840432,31.941666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,489.97906,0,0,0,0,0,0,539.34814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.7303,0,0,0,0,0,0,0,0,0,
8293,70.02417726227809,25.43469,,,,,,,,,,,0,821.4737,855.74664,1005.6718,897.9245,830.73553,974.5449,765.6741,1232.4034,719.66364,650.0484,2534.0928,1116.5397,797.64594,0,764.356,1057.4175,626.6473,1285.8372,1066.2961,882.6512,1317.0602,2387.306,951.73883,952.4701,1119.1426,868.02747,1245.9846,762.6957,890.3423,729.2017,0,0,1538.882,1478.0654,1492.8813,1503.2887,1363.5142,1041.1609,1351.9562,0,1537.2014,0,1415.3992,0,825.20233,2605.424,808.99347,1312.6086,0,753.085,836.83,1484.6005,904.6881,880.6329,1518.7009,909.02844,
