row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,53_Brote_24_ 8mg_2.mzXML Peak height,65_QC.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,21_QC.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,9_QC.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,10_QC.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,55_QC.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,44_QC.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,66_QC.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,5_Ext_blank.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,31_Brote_22_3mg_3.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,32_QC.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,
144,122.08373203808588,54.31765,,,,,,,,,,,0,1672.4475,0,1902.8958,2150.519,2464.2776,2193.532,1530.9052,1812.4214,0,1453.5872,1287.4541,1371.2985,1793.5714,1848.4089,2010.1373,2294.332,3208.9033,1320.2612,2892.5022,1644.3099,1728.5927,2200.197,3173.469,2684.648,1980.7549,1867.0919,2934.0193,2767.2876,2352.5676,0,2924.5286,3155.672,1527.8362,1305.61,1591.7078,1742.6842,1593.3622,2312.868,3144.4023,2757.0542,1815.8829,2111.239,1999.6016,2194.155,2658.912,3360.5947,2837.977,3758.6838,2697.5352,2773.324,1839.4744,3586.305,1881.9932,2673.523,1927.1245,2768.1946,
328,122.08836207568389,54.76687,,,,,,,,,,,1727.0013,4178.498,1668.9565,5896.7207,4404.5547,5775.8066,5101.269,3983.863,5616.0864,1532.8741,3497.8372,2365.326,3488.3577,4810.4297,4627.876,5035.0503,5208.399,5007.1655,2439.0037,5941.6045,4100.8784,5328.507,5187.962,4817.95,5630.4497,4890.7095,6022.2744,7340.423,7765.0557,5772.4155,0,8410.408,6203.5107,4535.104,2403.6106,5118.9673,4255.764,3962.5054,5530.6455,6101.7275,7295.306,4895.0737,5176.8057,5015.261,4239.4155,7897.1055,7964.7207,5769.2925,5892.477,7195.1953,7478.315,4295.3413,9315.797,5418.662,5397.2686,4753.5903,5418.032,
896,123.08076026632064,56.365,,,,,,,,,,,1421.6211,0,1355.2805,0,0,0,0,0,0,1394.5286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,123.08682554743935,54.317364,,,,,,,,,,,0,3084.7793,0,3482.7249,3937.5283,4617.5576,3813.891,2685.0164,3176.3557,0,2658.2915,2369.8447,2506.94,3327.4722,3598.9143,3742.3127,4136.141,5995.7363,2172.0896,5435.501,2813.4424,3080.2122,4240.483,6004.8237,4793.4893,3586.1523,3495.2302,5393.5923,4674.6523,4218.7183,0,5074.68,5860.0283,2501.2905,2313.7292,2903.3767,3084.0164,2835.9526,4239.5444,6024.004,5122.541,3214.81,3963.8767,3573.1975,4116.516,4754.394,6152.496,5236.2695,6869.6436,5041.4404,5205.6064,3215.6143,6760.4634,3393.9395,4984.301,3529.5537,5072.2407,
607,123.09002829759906,55.62838,,,,,,,,,,,2192.2134,4747.474,2373.8079,5305.68,6142.6226,7480.624,5789.6323,4794.5713,5113.129,2080.243,4070.543,5345.572,3812.9192,5256.2134,5440.905,6669.332,4224.749,10509.23,4922.8965,8195.821,4803.866,4732.641,6144.537,10246.783,9686.182,5742.7104,5347.1226,5813.5044,4765.6777,7621.9033,0,5031.7056,10189.757,3833.68,5199.257,4771.242,5585.5293,4753.525,7596.9536,10689.778,5222.026,5271.9824,6008.029,6630.948,6212.246,4656.3433,6650.2017,8202.555,11703.144,5373.789,5522.95,3349.186,7430.1133,5818.6733,7796.202,3648.796,7599.105,
337,123.09493396434279,54.76696,,,,,,,,,,,5174.109,14148.062,4883.608,19821.2,14721.978,19053.918,16173.157,13190.807,18482.107,4642.0557,11569.469,8028.002,11199.896,15930.429,15119.759,16607.857,16971.484,17038.088,7506.009,19139.463,13742.148,17315.635,17434.406,15734.26,18139.121,16036.222,20224.465,24842.338,26415.145,18907.479,0,28161.828,20382.973,15416.852,7895.0864,17262.023,14213.713,13384.994,18435.027,20174.607,24486.715,15882.255,16796.672,16673.244,14208.225,26096.055,27011.357,18981.44,19191.344,24422.898,25161.564,14091.951,30704.023,17711.807,17971.217,15560.564,17674.89,
894,124.06581511283626,56.359325,,,,,,,,,,,5349.576,1252.5103,5373.893,0,1777.2556,0,0,0,0,4916.6,0,0,0,2251.8542,1578.1112,0,0,0,0,0,0,0,0,0,0,1724.2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167.8726,2171.4717,0,0,0,0,0,2205.8696,0,2267.926,2372.9265,0,0,2488.5466,0,0,1895.5839,
133,124.07252398455562,54.317505,,,,,,,,,,,0,1339.4655,0,1626.901,1701.8882,2102.6538,1780.3273,1285.7653,1556.7446,0,1166.9487,1124.4492,1218.572,0,1463.0945,1645.8611,1866.233,2535.8516,1076.4282,2309.6501,1383.0216,1398.3553,1799.6737,2566.9695,2085.6357,1625.9965,1484.8604,2240.1091,2227.9817,1939.1808,0,2228.5017,2465.4062,1245.002,1059.0961,1206.9121,1498.0366,1378.1913,1912.9497,2467.699,2262.596,0,1739.1925,1605.6606,1799.0637,2226.9944,2544.7852,2261.6973,3051.3386,2242.5854,2263.069,1516.4266,2830.6436,0,2111.615,1572.4884,2161.1968,
637,124.07415207502234,55.628765,,,,,,,,,,,0,2004.1798,0,2207.5662,2580.8252,3054.915,2420.997,1935.1746,2070.4407,0,1694.9509,2321.3726,1579.5607,2165.6116,2270.5002,2733.0981,1875.1667,4289.7544,2067.837,3321.3306,2095.4543,2031.07,2577.4001,4107.6753,3956.7786,2444.059,2142.895,2496.2566,2113.307,3195.4126,0,2244.1252,4111.0273,1673.0187,2160.6218,1903.1631,2505.8467,2068.3025,3042.5928,4204.8555,2327.4375,2170.2297,2613.73,2735.2239,2522.8987,2098.1533,2615.2114,3283.6956,4789.0283,2179.3367,2262.0964,1462.7405,3045.5593,2419.264,3030.4954,1533.78,3026.8765,
322,124.0930799517016,54.76678,,,,,,,,,,,1733.9722,4144.6924,1721.0604,6005.587,4339.472,5541.661,4983.863,3853.103,5533.8125,1549.9706,3391.2578,2615.5483,3323.4512,4709.9927,4626.8115,4871.556,4995.14,5020.698,2450.8098,5745.6377,4006.1758,5184.3687,5156.659,4573.2397,5442.873,4772.5474,5956.9077,7215.862,7861.8774,5799.878,0,8348.868,6086.9194,4504.83,2485.7375,5183.844,4198.6685,4060.35,5435.3843,5980.6035,7178.145,4587.412,4994.235,4744.931,4316.3896,7823.4834,7838.965,5528.521,5899.208,7254.9194,7634.8594,4243.7383,9024.076,5246.1943,5348.225,4623.5728,5307.5522,
892,125.04519824297182,56.356663,,,,,,,,,,,1125.1301,0,1163.8375,0,0,0,0,0,0,1115.2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
143,125.0758700322753,54.317642,,,,,,,,,,,0,1832.555,0,2073.0537,2316.4849,2603.9126,2102.9307,1659.679,2100.1694,0,1431.7401,1522.3037,1489.4615,2004.294,2060.1611,2124.3772,2406.2412,3311.0415,1467.217,2993.5862,1820.5266,1788.5394,2400.546,3149.9624,2866.332,2131.0317,2067.3188,3072.4312,2704.8396,2504.4436,0,2978.0435,3141.9177,1587.5299,1570.0867,1756.4744,1958.8656,1712.1315,2368.645,3251.1624,3011.084,1942.5917,2250.4631,2157.3325,2210.3115,2777.1775,3315.2278,2934.14,3891.2336,3014.2314,2878.0405,1966.8147,3836.5725,2117.4285,2817.92,2075.616,2789.001,
316,125.07626909169956,54.766727,,,,,,,,,,,1083.4979,1779.7996,0,2246.211,1759.5852,2194.3088,1984.6188,1711.3285,2171.578,1004.9631,1381.527,1202.4148,1337.8728,2023.8192,1874.7761,2018.4904,2131.7249,1930.1533,1227.0588,2165.6194,1649.4456,2083.0369,2104.6326,1927.624,2019.7009,1887.1403,2297.2334,2692.626,2934.9097,2110.2344,0,3169.2302,2310.7957,1786.2194,1274.8777,2064.8088,1781.0804,1787.4099,2100.747,2359.7292,2760.6248,1850.6172,1952.5751,1991.165,1659.0565,2948.4312,2731.4253,2212.8494,2198.4993,2711.5432,2703.6992,1660.8015,3168.0417,2138.9573,2062.6355,1887.2772,2027.1069,
588,125.08050940698331,55.628204,,,,,,,,,,,1457.9967,2854.3508,1495.7253,3092.7358,3632.2727,4287.531,3256.4514,2816.87,3080.244,1404.4847,2342.7607,3153.8997,2191.8772,3160.1218,3109.5989,3643.4763,2487.5596,5832.9844,2876.7307,4693.0044,2862.787,2908.6296,3454.4678,5528.137,5320.0635,3324.9255,3076.2761,3319.9539,2783.0508,4392.0923,0,2878.222,5521.9004,2254.4812,3018.9048,2831.6106,3073.9048,2853.237,4217.7305,5878.4814,3132.4358,2978.9602,3455.3716,3903.4812,3552.3298,2676.288,3702.6492,4606.3486,6597.27,3174.1343,3165.859,1993.4841,4155.952,3436.5564,4394.849,2248.6719,4163.709,
204,126.03558908005517,54.320835,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.1468,0,0,563.1046,0,0,0,0,0,0,0,0,563.20886,0,0,0,0,583.4031,549.0415,0,0,0,0,0,598.55707,0,0,0,0,
699,126.0361848141061,55.632504,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592.4982,0,0,584.3171,0,0,0,0,0,0,0,0,614.01666,0,0,0,0,594.5865,600.019,0,0,0,0,0,616.7352,0,0,0,0,
429,126.04348366373154,54.774166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.47955,0,0,984.5796,0,0,0,0,0,0,0,0,880.45764,0,0,0,0,930.1089,934.57697,0,0,0,0,0,1018.4142,0,0,0,0,
424,126.99727082966542,54.77024,,,,,,,,,,,0,0,0,0,0,810.695,0,0,0,0,0,0,0,0,0,0,0,714.6394,0,875.8124,0,0,0,694.13043,740.8954,0,934.9333,918.7185,1129.1625,876.26776,0,1274.0167,902.36774,0,0,0,0,0,0,855.0118,997.5783,0,0,0,0,1237.916,1084.1769,0,929.4786,933.43774,1068.8467,0,1200.5979,0,775.6764,0,720.91895,
201,127.04172864016589,54.32072,,,,,,,,,,,0,0,0,0,0,633.68195,0,0,0,0,0,0,0,0,0,0,0,701.52106,0,726.9222,0,0,0,703.40436,630.25433,0,563.2435,605.17847,767.8418,559.3086,0,765.6581,779.6868,0,0,0,0,0,0,704.53876,736.353,0,0,0,0,724.9771,689.6087,0,851.2416,625.3995,672.84015,0,775.39264,0,599.8006,0,651.5145,
682,127.04445348898746,55.630005,,,,,,,,,,,0,0,0,0,0,872.6241,0,0,0,0,0,0,0,0,0,0,0,1036.8395,0,988.70056,0,0,0,1007.6005,944.0033,0,678.2553,728.2563,899.66425,940.94147,0,855.3606,1139.8899,0,0,0,0,0,0,1225.2546,760.7496,0,0,0,0,789.6005,792.35925,0,1203.353,704.68195,691.17554,0,877.09186,0,878.74896,0,905.67145,
340,128.01108368604577,54.76698,,,,,,,,,,,0,1490.1929,0,2077.544,1453.5505,2041.6881,1703.3785,1418.6663,1980.081,0,1131.5623,944.9882,1143.0739,1707.8878,1614.1782,1732.9712,1782.7241,1685.6368,908.3233,2128.2153,1527.3308,1765.0491,1868.032,1626.8215,1880.0961,1805.7349,2148.8984,2350.8198,2612.1675,1927.0553,0,2873.3965,2081.1584,1537.136,937.40735,1824.4878,1405.8431,1481.6757,1882.2874,2097.4453,2444.081,1575.2521,1716.1432,1717.9127,1447.0889,2612.2153,2616.2915,2004.2429,2009.3031,2396.546,2614.6228,1373.3018,2954.323,1914.4518,1929.4812,1678.9944,1833.408,
621,128.01194031031415,55.628574,,,,,,,,,,,0,914.2363,0,998.50836,1075.1691,1418.5802,1062.693,899.3805,983.38806,0,702.6509,998.17816,728.6744,990.40045,1058.4792,1219.8094,847.64136,1813.3193,965.305,1470.3386,919.6113,936.36255,1148.3096,1718.0013,1655.8065,1119.5256,986.9291,980.93854,942.92773,1358.6437,0,976.45404,1810.7421,681.5636,1040.321,912.36285,987.13275,939.73096,1389.5907,1851.4175,902.3416,975.41907,1076.3982,1191.5223,1083.4652,954.6957,1127.0323,1532.7878,2060.434,1029.6721,1018.8349,665.949,1372.5466,1083.2965,1447.0134,743.72375,1286.3419,
106,128.01355903040178,54.31718,,,,,,,,,,,0,650.1095,0,721.55804,745.9212,871.3923,755.6283,569.5662,650.9127,0,455.98495,492.57077,470.97647,701.9444,706.9516,804.53876,781.7659,1063.0259,489.08728,1063.4584,597.5074,629.45703,800.73553,1016.3151,921.5714,738.7545,689.45996,921.9686,899.04346,797.4423,0,990.7185,1091.1857,479.07977,540.58093,583.49365,615.6273,600.7512,870.5685,1082.2749,1010.57635,633.4315,777.64105,728.0909,798.8911,962.8225,1050.2465,1093.3256,1328.6895,1019.30634,1058.2474,631.53906,1222.254,699.0461,1005.46063,707.84796,950.4175,
832,129.0,56.22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5823.421,0,0,4720.492,0,0,0,0,0,0,0,0,0,0,0,0,0,6728.1616,0,0,0,0,0,0,0,0,0,0,0,
375,129.00368875781538,54.767406,,,,,,,,,,,1890.7183,3536.1958,1828.6051,4640.785,3104.8445,4572.409,4275.3853,3506.7793,4520.396,2006.4802,2690.9116,2567.7463,2695.009,4277.7925,3566.4153,4149.26,4294.328,3751.5325,2551.437,4538.4062,3883.307,4165.5796,4295.397,3785.4492,3963.926,3926.0686,4716.55,5257.5444,6769.518,4508.3516,0,6910.2446,4950.2134,3522.7014,2712.8647,3826.028,3521.212,3732.3025,4521.884,4888.669,5655.984,3996.1858,4098.43,3971.9883,3554.1658,6387.304,5470.8857,4319.6055,4630.867,5334.771,5711.8516,3577.0886,6673.8716,4436.081,4310.906,3671.52,4087.6807,
614,129.0050029258746,55.62847,,,,,,,,,,,1514.8208,2329.8772,1512.4773,2842.5957,2660.8193,3636.475,3317.0115,2577.659,2744.6482,1734.0533,2006.5443,2850.293,2047.4257,3085.5393,2575.3008,3310.6152,2525.4783,4452.412,2860.373,3981.6406,2975.7793,2468.9124,3189.1948,4446.236,4011.2065,2747.335,2697.9944,2969.377,3720.7947,3641.4119,0,3552.3528,4858.4604,2072.2986,2796.9365,2305.8425,2857.0017,2791.4377,3780.8796,4888.3184,3133.0957,3054.3242,2976.624,3142.2886,3047.5593,3702.2144,3097.442,3799.785,5374.6367,2550.4404,2644.0813,2200.0427,3561.722,2964.5828,3596.7908,1818.4093,3450.168,
724,129.00519178449494,55.713333,,,,,,,,,,,1461.37,0,1441.135,0,0,0,0,0,0,1612.3203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,129.0069884470822,54.316845,,,,,,,,,,,0,1739.578,0,2147.2393,1880.424,2506.6018,2484.2559,1720.8582,2087.274,0,1365.6797,1489.4185,1468.2991,2185.382,1885.3678,2096.6116,2488.3098,2864.3328,0,2858.3909,1994.8492,1825.4586,2289.6975,3012.5151,2275.7253,1914.9624,2103.6777,2767.8052,0,2236.5054,0,0,3149.6106,1569.084,1531.9984,1497.8451,2063.6162,1915.1066,2443.9111,3017.4324,2931.1426,2148.5818,2164.8132,2022.4534,2244.031,0,2891.3533,2619.6619,3548.4583,2451.325,2582.1177,2229.0356,3415.0686,1866.4263,2518.4707,1845.03,2450.8518,
711,130.00156245419439,55.704998,,,,,,,,,,,653.9843,0,670.01013,0,0,0,0,0,0,731.66327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,130.01489521893365,54.317215,,,,,,,,,,,0,838.1994,0,1008.12946,935.5708,1195.5623,1010.168,837.48676,952.3681,0,651.4011,722.9222,642.39,1038.0438,935.1118,979.1504,1154.4927,1323.0281,796.7022,1326.1389,974.2756,872.74304,1088.1229,1370.0452,1060.288,869.1909,1015.8565,1256.9092,1493.9803,1083.3456,0,1427.7584,1403.5309,692.4897,847.32135,751.62244,881.0258,850.9441,1058.0049,1419.3427,1307.9833,945.43774,985.6342,979.02515,978.73816,0,1390.6158,1267.8005,1691.2125,1243.758,1244.8555,909.61,1628.4397,992.5894,1105.6084,944.4805,1201.7686,
397,130.0172198916228,54.76776,,,,,,,,,,,998.6051,1625.864,996.0294,2384.5393,1402.648,2178.065,2034.3423,1793.7761,2245.9824,1061.3154,1270.2174,1352.2681,1317.1292,2066.8213,1617.0549,1855.2396,2084.7346,1915.0226,1292.63,2165.3057,1871.2527,1974.7477,2155.155,1843.1292,1814.0696,1722.1962,2373.299,2537.2944,3532.2332,2053.9114,0,3666.8242,2232.6182,1746.7048,1384.5568,1873.1337,1520.1896,1695.6248,2092.2922,2281.1294,2811.3772,1862.1272,1958.6976,1850.1664,1632.2449,3404.4578,2686.7378,1981.4606,2222.976,2700.3005,2664.0586,1754.8287,3134.2834,2092.025,1867.5835,1698.2001,1927.7993,
553,130.0180058827747,55.627934,,,,,,,,,,,718.94147,1200.9163,742.3877,1313.3285,1311.492,1657.7875,1492.2478,1308.9353,1237.3969,726.5541,952.86206,1377.6218,928.5482,1387.0245,1249.0657,1505.0748,1231.9016,2183.754,1410.6129,1896.0442,1345.5809,1177.3893,1480.7,2005.22,1917.8892,1258.4913,1298.3351,1363.5198,1692.3632,1712.8882,0,1713.2164,2213.5828,903.1347,1442.233,1114.8888,1296.24,1311.2347,1704.0859,2349.086,1345.5521,1321.2858,1440.3854,1545.7214,1460.6943,1690.6499,1509.3282,1827.1033,2495.3425,1264.5142,1367.3704,998.5577,1665.6682,1357.3014,1609.0197,938.95355,1633.3031,
717,131.00463242044216,55.71167,,,,,,,,,,,1881.1648,0,1852.8091,0,0,0,0,0,0,1765.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
338,131.01409291758665,54.76696,,,,,,,,,,,3453.7947,7472.7095,3512.1348,10441.077,7460.315,9539.553,8608.088,7284.241,9912.242,3122.9814,5655.2695,4969.5522,5572.428,8763.525,8067.4346,8466.264,8898.935,8530.05,4656.4,10154.515,7440.1484,8895.635,9230.732,7765.988,9348.616,8799.964,10823.067,11648.822,13565.461,10126.835,0,15087.943,10351.671,7323.34,5033.227,8988.569,6873.785,7271.1807,9599.512,10592.274,12414.951,8198.652,8956.135,8810.643,7262.92,13513.757,12772.316,9867.346,9888.401,12491.03,13069.331,7146.3076,15766.003,9426.793,9420.23,8369.041,9072.627,
599,131.01484876735566,55.62829,,,,,,,,,,,2721.1187,5271.397,2824.967,5885.61,6601.6157,7888.852,6052.9473,5197.1665,5614.5137,2538.375,4018.1128,6045.5615,3917.4062,5799.999,5913.1006,7199.0786,4761.3613,10758.748,5746.443,8908.161,5454.8633,5115.1504,6631.703,9785.105,9919.566,6306.5664,5842.0015,6028.7886,5520.0034,8456.44,0,6097.41,10557.961,3886.1948,5999.5933,5169.6177,5555.49,5287.98,8052.477,11184.379,5836.252,5598.04,6414.0776,7304.788,6586.708,5501.5107,6845.157,8790.012,12327.382,5856.654,5850.3867,3509.1814,8015.249,6579.6895,8431.46,3947.7654,7969.8296,
111,131.01511062828507,54.317272,,,,,,,,,,,0,3568.723,0,3795.2847,4159.1,5032.4375,4207.7256,3246.293,3832.5652,0,2783.3108,3029.8975,2660.2256,3853.218,3893.3152,4030.2864,4665.425,6459.235,2850.0383,5789.7534,3450.5378,3627.814,4579.377,5981.668,5332.415,4266.395,4048.5217,5596.9985,5398.403,4815.5864,0,6087.1875,6359.6416,2768.14,2890.4119,3342.413,3407.0596,3396.8293,4677.156,6302.523,5640.1504,3510.129,4291.508,4050.618,4416.0913,5393.84,6374.693,5862.2524,7497.5874,5481.1606,5565.2188,3569.57,7667.745,4125.876,5371.556,4060.8855,5441.196,
718,132.03854637300148,55.71167,,,,,,,,,,,646.816,0,660.2393,0,0,0,0,0,0,598.50244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,132.04081827981057,54.316982,,,,,,,,,,,0,1078.0941,0,1242.7208,1382.1857,1517.662,1301.9604,1014.50476,1141.2792,0,843.26154,886.2357,795.92316,1206.4504,1285.7781,1315.9232,1434.7339,2038.0284,882.4485,1830.1226,1090.4913,1171.4927,1495.2168,1887.6793,1630.5325,1315.3485,1290.2726,1681.3828,1650.8878,1528.3573,0,1803.3129,1907.5623,878.2818,931.95197,1003.42267,1085.2155,1079.4557,1501.472,1998.4828,1759.6234,1067.9183,1370.6571,1328.3733,1353.6731,1635.7966,1917.4551,1895.7944,2425.03,1788.6548,1832.3207,1150.4374,2421.946,1218.7927,1814.8134,1325.5083,1760.3318,
561,132.0420780491196,55.62802,,,,,,,,,,,919.78455,1752.8065,902.5894,1928.7656,2133.288,2628.295,1942.7875,1705.373,1833.4816,845.3616,1356.0062,1873.6803,1312.8624,1976.9205,1981.3629,2303.6387,1519.0555,3541.236,1846.8116,2956.7732,1755.1069,1744.7542,2174.791,3245.8418,3136.5002,2022.5946,2029.3616,1943.233,1948.1101,2627.3975,0,1993.6168,3447.8447,1318.3419,1930.7803,1700.4064,1858.4865,1685.7499,2599.115,3470.431,1928.3341,1820.3243,2118.1436,2317.2556,2192.4507,1957.3752,2227.5266,2782.0635,3912.709,1903.3018,1912.9548,1134.1412,2608.9595,2092.705,2757.1313,1358.7313,2592.194,
339,132.04602390713578,54.76696,,,,,,,,,,,1082.93,2376.9448,1079.5568,3195.79,2339.1206,2999.3481,2764.4087,2340.648,2987.2925,991.39197,1803.7192,1533.068,1702.0824,2755.9246,2661.3472,2756.1006,2718.7185,2711.762,1497.1779,3109.152,2303.2412,2826.745,2909.6384,2495.3455,2861.5918,2873.7554,3300.1304,3614.9045,4255.5557,3241.127,0,4633.043,3114.458,2271.4387,1622.2979,2784.924,2285.943,2275.351,3049.5007,3321.3918,3938.5952,2571.5635,2758.4358,2696.8381,2303.845,4342.7017,4070.0325,3237.7356,3204.9033,3922.8572,4144.9272,2249.3533,4835.7256,3000.992,3028.1638,2596.4917,2864.405,
811,133.0,56.2125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7970.555,0,0,0,0,0,0,0,0,0,28635.736,0,0,23230.95,0,0,0,0,0,0,0,0,0,0,0,0,0,32172.193,0,0,0,0,0,0,0,0,0,0,0,
66,133.00914861854582,54.31647,,,,,,,,,,,0,6332.555,0,6282.606,6800.8374,7381.054,6788.1533,0,6203.374,0,4176.114,0,4255.0054,6041.69,6493.513,6358.294,6935.1055,8933.065,0,8613.416,0,5615.531,7429.94,8092.691,8170.5093,6949.147,6496.2446,7625.8047,0,7438.8105,0,0,8986.503,4273.9473,0,5701.4326,5097.741,0,7161.843,9412.2295,8473.898,5430.7734,6954.6733,6675.092,6480.133,0,8827.888,8890.004,10457.082,8305.679,8480.974,5266.5977,10586.357,6726.3667,8488.05,6506.9907,7909.0786,
601,133.01317398189252,55.628323,,,,,,,,,,,5419.116,8814.864,5637.9443,8772.6875,9728.736,12071.608,9798.219,9161.633,9184.287,5391.5786,6765.4497,10899.536,6579.557,9550.209,9356.571,10327.784,7591.0415,14760.166,10538.908,12810.441,9818.737,8355.144,10617.834,13384.657,14161.825,10023.758,8678.596,9389.177,0,12582.465,0,13333.066,15680.28,5965.1274,11287.173,8545.591,8147.043,9619.418,11577.815,15765.382,9371.595,8689.007,10312.967,10739.314,9554.371,0,10566.331,12676.047,16610.225,9057.244,9549.003,5904.59,12361.71,10474.182,12428.041,7183.252,11752.703,
331,133.02877727685214,54.766872,,,,,,,,,,,8834.879,18288.023,8474.421,23250.71,17635.254,22450.863,20412.45,17520.588,22254.16,7878.8467,13497.711,13756.075,13209.726,20064.299,19201.867,19759.557,20352.996,20046.486,12296.22,23324.734,18110.65,20479.16,21805.736,17958.836,22347.182,20589.664,23756.111,26622.844,32811.41,23194.703,0,35004.152,24713.686,16701.398,13178.339,20741.363,15502.453,17190.2,22077.64,25245.91,28319.709,18471.592,21311.39,20064.596,16836.441,32448.178,29338.357,23005.936,22288.127,28393.8,29314.309,16278.431,35227.902,22364.95,22008.812,19092.432,21183.525,
809,134.00284067593998,56.206,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3331.7842,0,0,0,0,0,0,0,0,0,14423.989,0,0,11383.605,0,0,0,0,0,2368.0393,0,0,0,0,0,0,0,16669.252,0,0,0,0,0,0,0,0,0,0,0,
750,134.0078274812063,55.716663,,,,,,,,,,,2600.6328,0,2702.7976,0,0,0,0,0,0,2463.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
