row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,31_Brote_22_3mg_3.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,9_QC.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,5_Ext_blank.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,66_QC.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,55_QC.mzXML Peak height,32_QC.mzXML Peak height,65_QC.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,10_QC.mzXML Peak height,21_QC.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,44_QC.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,53_Brote_24_ 8mg_2.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,
1221,85.03941723119338,53.34667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1493.895,0,0,0,0,0,0,0,0,0,0,0,1393.4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.8584,0,0,0,0,0,
34,85.04233712034035,49.659573,,,,,,,,,,,1443.1611,902.5855,0,0,0,0,0,0,2621.246,0,0,0,0,2495.5159,1467.8362,2531.1804,0,975.9258,0,1513.5305,0,0,0,2101.538,0,1573.0867,1958.6708,0,1522.321,0,2321.9285,1887.1812,0,1950.4249,0,0,0,0,1295.9523,1628.0762,0,0,1515.2747,0,1543.8983,0,0,0,2375.953,2080.2273,1598.5132,0,0,2623.1392,0,0,0,
706,85.0427497361844,52.82489,,,,,,,,,,,1754.5842,1254.0931,1416.5685,0,2386.7385,1647.2749,2715.9492,2728.6392,0,2088.0579,1840.0594,0,1667.849,0,1723.759,0,1778.6731,1287.1923,0,1954.306,1820.5685,2089.3928,2260.0527,2165.7144,2404.1533,2417.104,2717.8186,2574.8198,2673.7263,1707.152,0,2021.2246,2827.8005,3501.129,1896.7294,1898.6846,2148.9438,1477.1138,1567.0592,2876.9053,1365.3992,2126.966,1719.8206,2127.8547,1866.0442,1425.782,3001.1396,2332.6382,2086.397,0,1850.5122,1720.4011,3265.7683,0,2129.4014,2420.3684,3224.11,
540,85.04345396709131,52.487053,,,,,,,,,,,0,0,0,0,0,0,1051.2311,1870.2969,0,0,0,0,1931.6198,0,0,0,0,0,0,1804.5194,0,0,2018.8683,0,1634.3345,1737.9415,1790.3688,1794.2792,0,1641.8127,0,0,0,2272.483,1390.8173,0,0,0,0,1431.2106,0,0,0,0,0,0,2329.0422,1527.3854,0,0,1762.2147,0,0,0,0,1191.815,0,
191,85.04427001936081,50.48757,,,,,,,,,,,0,956.9732,0,0,1454.9271,0,3905.3914,2863.6702,1899.4292,0,0,0,0,0,1344.3224,0,1996.9213,1059.4027,0,0,1311.3024,0,0,0,2690.3796,1949.7672,2305.4087,2624.567,2745.8623,0,0,1918.2468,3194.78,3987.9077,1569.066,2059.0793,2233.0166,1450.8564,1887.834,2975.5845,0,0,1254.9869,2065.3296,1754.9902,0,3176.5498,1962.4927,0,0,0,0,3590.4153,0,0,3437.2747,3742.5093,
1486,85.04522542187406,53.541428,,,,,,,,,,,0,892.81824,0,1829.235,0,0,0,0,0,0,1877.982,0,0,4506.1646,0,4363.832,1596.8212,1442.3253,0,0,0,0,0,2463.5557,0,0,0,0,0,0,4353.8286,2151.6975,2667.5652,0,0,1654.6489,1927.6107,1500.8663,0,0,1640.6542,2319.593,1216.2147,2199.5146,0,0,0,0,0,2444.5037,0,0,2858.7327,0,0,0,2687.5156,
481,85.04622292716121,52.396008,,,,,,,,,,,0,869.58417,0,2459.654,0,0,0,0,0,0,1604.3076,0,0,8038.007,0,8096.7764,2608.4453,1442.4146,0,0,0,0,0,3378.0625,0,0,0,0,0,0,7568.0425,3218.89,3453.5725,0,0,2445.4524,2816.4902,2274.9949,0,0,2174.9602,3254.1416,0,3020.5671,0,0,0,0,0,3388.0803,0,0,3411.171,0,0,0,3460.6462,
98,85.0463339338034,50.201664,,,,,,,,,,,0,0,0,0,0,0,0,0,4419.7354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5111.882,0,0,0,0,4460.712,0,0,0,
63,85.04826602506778,50.050137,,,,,,,,,,,0,0,0,4365.6265,0,0,1706.1602,2772.4849,2321.6377,0,0,0,3004.5625,19282.205,0,19545.785,5546.2793,0,0,2091.547,0,0,2341.4355,7204.257,2656.5503,2100.571,2352.0012,2887.6626,1848.7388,2410.345,17559.459,6735.8647,6685.147,3697.1155,1789.4119,5252.1006,5896.742,4681.663,0,1943.7898,4164.991,5872.9766,0,6204.28,0,0,3723.6873,1947.0569,2486.7087,7169.6567,2122.0251,0,6521.3564,2317.1072,0,1990.5508,6877.403,
296,85.04928904742108,51.247364,,,,,,,,,,,0,0,0,3309.63,0,0,0,0,0,0,1549.6057,0,0,13299.949,0,13404.623,3629.7727,1321.2363,0,0,0,0,0,4862.6313,0,0,0,0,0,0,12473.233,4472.9893,4914.2256,0,0,3589.4182,4071.6055,3284.1118,0,0,2932.5293,4325.846,0,4252.955,0,0,0,0,0,4888.667,0,0,4646.987,0,0,0,4753.427,
238,86.00485644452431,50.863747,,,,,,,,,,,0,0,0,0,0,0,0,0,461.0948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.3158,0,511.41486,0,0,0,0,471.2988,0,0,0,
266,86.00800848011961,51.157726,,,,,,,,,,,0,0,0,0,0,0,0,542.5342,588.7522,0,487.4495,0,0,0,0,0,0,0,0,0,0,0,507.83032,525.3828,0,0,0,0,0,0,0,0,0,430.13535,0,0,0,0,0,0,0,0,0,0,0,462.12424,625.80975,0,795.69666,557.8568,0,0,0,640.85223,0,0,0,
104,86.0098958109955,50.20167,,,,,,,,,,,0,0,0,0,0,0,0,0,547.6453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.98755,0,0,0,0,575.6718,0,0,0,
219,86.01228049844788,50.553333,,,,,,,,,,,0,0,0,0,0,0,0,0,424.50278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.7205,0,0,0,0,403.017,0,0,0,
1495,86.02496583235097,53.543335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,431.9905,0,472.26968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.62766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
483,86.03078261750468,52.396248,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,637.0258,0,629.8532,0,0,0,0,0,0,0,423.84146,0,0,0,0,0,0,637.0912,0,491.62274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.46747,0,0,431.88852,0,0,0,452.6355,
302,86.03164349327407,51.248184,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.02747,0,1088.2511,0,0,0,0,0,0,0,583.1458,0,0,0,0,0,0,981.2929,452.5299,565.0873,0,0,0,409.78,0,0,0,0,0,0,449.9477,0,0,0,0,0,557.3462,0,0,488.8967,0,0,0,576.51715,
57,86.03657635174044,50.03583,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.4625,0,1374.7068,0,0,0,0,0,0,0,663.5119,0,0,0,0,0,0,1317.6208,629.54333,592.77606,0,0,0,513.53644,0,0,0,0,0,0,571.406,0,0,435.5224,0,0,638.21216,0,0,630.7931,0,0,0,639.17487,
215,86.0373053854372,50.498123,,,,,,,,,,,0,0,0,0,0,0,499.72574,437.14645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.1919,532.58875,0,0,0,0,0,0,0,0,0,0,0,0,487.7267,0,0,422.87152,0,0,522.1661,0,0,0,555.1543,
721,86.04295819514213,52.82667,,,,,,,,,,,0,0,0,0,0,0,0,412.78818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.43216,509.6816,0,0,0,0,0,0,0,0,0,0,0,0,482.19614,0,0,0,0,0,464.1275,0,0,0,476.2151,
1670,86.99318075070605,53.703636,,,,,,,,,,,0,0,963.84863,0,0,0,0,0,0,0,1014.22296,0,0,1274.6799,0,1181.5381,0,784.84375,0,0,0,0,0,0,0,0,0,0,0,0,1059.0676,0,0,0,902.5449,0,0,0,1026.1,0,0,0,0,0,1126.322,958.21606,0,0,0,0,0,0,1317.3275,0,0,0,0,
1998,86.99481828471498,53.961666,,,,,,,,,,,0,816.10266,0,0,0,1107.273,0,0,0,0,0,540.1703,974.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.171,0,0,0,0,0,0,0,0,1322.1667,
357,86.99867895845915,51.688625,,,,,,,,,,,1126.6218,1001.6126,0,0,1414.8676,0,2024.3335,1547.6421,1244.5266,1102.2965,1308.1013,0,0,1168.5116,1355.2897,1205.3472,1369.3711,1137.4119,1198.5636,1131.4377,1225.6178,1228.0563,1273.1056,1233.0778,1410.9388,1558.219,1603.9624,1658.3452,1859.7068,0,0,1294.2736,1557.5593,2588.3462,1309.9628,1429.919,1539.9772,1031.6152,1879.93,2023.3969,0,1170.5897,1220.5671,1401.7261,1575.3854,0,2163.9287,1580.167,0,0,0,0,1811.2262,1229.5973,1412.6339,1602.4681,1769.8375,
696,86.9991587373734,52.82401,,,,,,,,,,,3901.6545,4421.048,1183.0078,1997.5165,9882.443,1361.1278,13857.55,9102.882,2561.105,5383.1562,3686.6353,0,2023.24,3165.8901,5220.742,3443.1555,5768.365,4435.047,1940.6509,4682.561,5811.507,6309.5474,4502.407,2743.6802,8011.8,8201.392,7426.959,8098.4834,10640.843,2797.706,1978.2922,3426.2476,6293.5635,13841.338,5618.329,6080.178,6599.2373,3750.016,3573.165,11521.92,1300.4802,3671.9534,4238.3887,5650.763,4433.151,1916.7771,10607.368,9331.422,1814.3448,2168.306,3101.24,2588.893,7796.142,2334.6255,6350.164,10855.363,8415.755,
154,86.99943140196687,50.483753,,,,,,,,,,,3422.4436,4174.202,1231.0419,2622.5972,6752.853,1909.9199,27717.367,14909.46,6558.9194,3539.1968,5390.1904,0,2586.0972,4224.6455,5200.9287,5012.715,9749.566,4651.56,3717.052,4317.052,4833.224,4167.3267,5388.272,5219.222,13230.724,8183.23,9982.688,12438.672,16233.832,3584.215,2216.3855,6303.541,12748.01,24392.082,7409.115,10376.02,10619.789,5773.328,9475.946,17370.896,1413.6168,4952.7495,4287.9536,8258.876,6949.9907,1574.6807,17598.217,10231.57,3300.869,3800.22,3534.6863,2070.9429,16569.602,5976.94,5430.036,21595.62,18438.398,
1826,87.00538720763222,53.858334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.17554,0,0,0,0,0,986.33215,1050.9558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1370,87.9515517199988,53.475002,,,,,,,,,,,426.5201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.05392,0,0,0,0,0,0,0,0,0,0,0,485.54102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1810,87.95506994650604,53.833576,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.70578,0,0,0,0,0,0,0,453.94214,0,0,428.27884,0,0,0,0,0,466.55933,0,0,0,449.41486,468.83752,435.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1293,87.96493872960866,53.41333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.02844,0,0,0,0,458.22983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.2478,0,0,0,0,0,0,0,0,0,0,0,0,
1711,87.96591236634802,53.727688,,,,,,,,,,,0,0,0,0,466.5992,0,0,0,0,442.38312,404.36908,0,0,473.9114,0,451.2769,0,0,0,0,443.77017,0,0,458.74698,0,460.6332,0,0,0,0,0,0,551.0752,0,0,0,0,0,0,0,0,471.35013,0,0,485.3462,0,0,0,0,0,0,0,579.88495,0,0,0,572.18665,
1168,87.96594933811562,53.29,,,,,,,,,,,0,0,0,0,0,501.83655,0,0,0,452.38184,0,0,0,0,0,448.52206,0,0,545.73584,0,0,0,470.15234,461.32135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.77997,0,0,0,0,0,0,0,0,0,556.5479,499.3197,0,0,0,503.80582,0,0,0,
1617,87.96697355733554,53.676872,,,,,,,,,,,0,0,0,0,0,462.82968,0,0,493.87775,0,0,0,0,0,0,476.23767,0,0,0,414.0827,0,0,0,0,425.63846,0,0,0,0,0,0,0,0,0,0,0,0,0,502.0755,0,0,0,0,0,0,0,0,0,497.36777,0,0,0,0,503.53613,0,0,0,
1928,87.96700209600337,53.95571,,,,,,,,,,,0,0,0,0,0,518.6329,0,0,0,464.87708,0,0,493.5335,0,0,0,412.93854,0,532.37756,0,0,0,496.60315,0,0,0,0,0,0,445.98334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1106,87.97440140052682,53.190002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.82248,0,0,0,0,0,0,450.36548,0,0,0,0,0,417.1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
968,87.9750406155169,53.10458,,,,,,,,,,,0,0,0,0,0,701.7211,431.81824,0,605.18243,0,0,0,0,450.32886,448.29584,0,0,0,621.4897,0,0,0,0,497.28082,0,0,521.5378,511.8192,485.71265,422.14548,0,463.46585,516.42267,0,0,0,448.86435,432.13632,507.15854,489.49036,0,486.89017,0,469.87677,0,0,0,0,642.2252,508.37527,0,0,545.14844,640.4475,0,0,578.5443,
1524,87.97646969448715,53.570007,,,,,,,,,,,0,0,0,0,437.5564,0,428.2968,587.2831,0,0,0,0,997.5969,444.9307,0,0,0,0,0,401.30304,430.35568,0,0,0,587.78394,0,0,512.2785,0,0,0,0,0,1210.5985,0,453.50867,0,0,0,0,0,520.8019,431.41287,489.96045,0,0,1181.6571,0,0,0,0,0,508.56882,0,477.6378,526.3037,525.3723,
699,87.97918605596865,52.824318,,,,,,,,,,,594.9598,609.02026,0,0,1097.7362,0,1357.2451,1011.9886,495.17422,704.58777,575.9957,0,429.0961,532.8718,693.3331,561.79407,756.4322,643.22296,0,661.0013,770.17944,837.9163,634.2393,567.82513,991.4335,964.72375,977.87744,949.8336,1146.2831,516.9954,0,608.1775,802.6277,1459.6829,719.9199,795.3573,895.3344,621.6682,627.7028,1292.5878,0,614.8231,624.4279,804.90686,642.94116,0,1213.863,1090.8323,0,504.10822,0,0,884.3815,0,835.7424,1161.0768,1035.104,
310,87.99306505122753,51.251,,,,,,,,,,,0,0,0,0,0,0,0,477.03204,0,0,0,0,932.0824,0,0,0,0,0,0,0,0,0,0,0,550.2553,0,0,0,0,0,0,0,0,1190.2687,0,0,0,0,0,0,0,0,0,0,0,0,1174.0889,0,0,0,0,0,0,0,0,0,0,
157,87.99829336390133,50.48391,,,,,,,,,,,462.73816,510.6198,0,0,765.4698,0,2488.8108,1435.5691,751.26904,495.45963,646.9925,0,0,541.4315,602.12714,609.9405,1015.6911,542.086,554.5528,522.3622,582.4423,568.2596,634.1317,610.3566,1294.5303,867.3547,1082.0255,1196.9294,1510.9333,483.87512,0,727.80646,1283.6361,2317.8862,771.7104,1004.4475,1032.8395,653.8052,1020.9951,1712.2435,0,628.9843,549.24744,929.97125,798.22656,0,1672.6797,1004.1994,0,533.7333,0,0,1650.7198,714.83325,656.12616,1980.8009,1855.5083,
1885,88.96097172083135,53.881668,,,,,,,,,,,0,0,0,0,0,0,0,0,861.22784,829.49524,0,0,0,0,0,0,0,0,0,0,832.39557,0,0,0,0,0,0,0,0,0,0,0,0,927.46094,0,797.3975,0,0,0,0,0,893.91174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,88.96179325327977,53.962276,,,,,,,,,,,863.91205,0,0,648.80585,0,880.6002,0,0,874.5443,0,814.46063,0,738.6453,0,840.2324,0,0,0,966.5116,739.4129,0,849.91437,893.25464,0,0,0,0,915.48773,866.8088,0,0,916.66626,0,0,0,0,0,0,0,0,0,0,796.7225,0,0,765.2115,0,861.881,0,970.1043,762.2184,814.99475,1076.0167,901.7189,0,0,0,
1345,88.96287640644597,53.449768,,,,,,,,,,,804.4668,0,0,0,836.44916,926.19025,0,0,0,0,0,0,720.609,0,847.76526,838.77966,802.59595,679.2638,1091.6744,0,844.5528,0,877.8529,0,0,0,928.0242,0,877.2556,0,0,0,0,950.967,740.6064,0,0,0,1019.4923,885.54034,0,0,0,880.46063,0,0,917.01733,792.1566,0,0,716.218,0,0,869.2485,0,0,0,
1497,88.96399835263593,53.544643,,,,,,,,,,,0,0,0,0,0,0,0,0,863.8529,815.41223,0,0,900.38904,0,0,0,0,0,0,0,0,0,0,0,817.1569,807.7244,0,0,0,0,0,0,0,1089.1508,740.4109,0,0,804.60315,0,0,629.4691,0,0,900.2527,869.5371,0,1168.9526,0,0,0,721.17816,0,0,0,0,773.541,0,
1660,88.96446613042961,53.701527,,,,,,,,,,,0,0,772.6234,650.3936,0,0,759.28705,0,864.12915,0,824.61163,0,0,1026.0906,0,1018.98364,804.7404,657.9235,0,0,815.6525,861.6538,0,0,0,0,0,883.5074,0,0,862.50244,0,938.45306,0,752.79144,814.89606,0,804.0749,923.7375,0,619.70447,0,0,0,928.5263,0,0,0,0,0,0,0,0,885.475,919.9402,0,1048.039,
743,88.96531380484704,52.83667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842.0363,0,0,0,742.9866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866.4302,0,0,0,0,0,0,0,0,0,0,0,0,
1774,88.96575196457025,53.796665,,,,,,,,,,,0,0,0,0,0,0,0,840.42303,0,0,781.6293,0,0,0,0,0,0,0,0,0,0,0,0,0,784.95197,0,0,0,0,0,0,0,932.12683,0,0,0,847.18994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032.6509,
1564,88.96735410215827,53.61333,,,,,,,,,,,0,0,0,0,0,0,0,857.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845.7555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049.8401,
1036,88.96763740337163,53.127747,,,,,,,,,,,0,679.78394,0,615.2736,0,2945.352,0,0,0,0,0,0,816.98987,0,0,845.69403,0,0,2664.781,0,0,0,0,1038.4835,0,0,944.542,959.0559,0,820.42267,0,910.85486,0,0,0,0,0,0,1358.759,0,676.62604,889.2828,0,898.4773,0,710.94836,905.2491,0,0,1160.4286,709.9055,0,1019.15955,0,0,0,0,
1181,88.96810154428749,53.306,,,,,,,,,,,0,0,712.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.78424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736.2298,0,0,0,0,0,0,0,802.18207,0,0,700.9287,0,0,0,0,0,0,0,0,0,0,0,
433,88.98133801990463,52.36875,,,,,,,,,,,0,0,0,0,0,941.9562,0,0,0,0,0,0,0,0,0,0,0,0,1033.4613,0,0,0,0,1041.2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.44165,0,0,0,0,0,0,0,
26,89.99477871963059,49.65126,,,,,,,,,,,798.3099,495.23013,0,0,538.54266,464.80386,0,726.1837,1994.3331,545.74304,771.7241,0,0,574.5384,910.9281,506.9039,0,611.65607,547.85974,788.66034,525.7215,593.8977,703.7656,679.94476,640.7074,896.29224,1019.89996,629.74695,890.1059,0,0,765.56195,512.9974,1161.0438,760.7372,0,484.33704,0,708.9176,1009.7035,0,0,902.0709,532.84045,874.6028,0,1121.5426,736.56555,1456.5463,721.0745,801.26874,522.83,563.33936,1884.4658,680.15955,553.6688,586.2373,
410,89.99826767297715,52.127003,,,,,,,,,,,413.95096,0,0,0,0,0,0,0,524.5217,0,0,0,0,0,430.1844,0,0,0,0,0,0,0,0,0,0,0,432.0363,0,0,0,0,0,0,432.6002,0,0,0,0,0,0,0,0,458.41812,0,0,0,467.98694,0,455.84146,420.7401,0,0,0,477.79242,0,0,0,
1847,91.00765574212026,53.870003,,,,,,,,,,,0,0,0,0,0,0,0,0,2600.7756,0,0,1003.7097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311.4988,0,0,0,0,2610.3135,0,0,0,
1698,91.00982043706749,53.71714,,,,,,,,,,,0,1687.2155,1746.7395,0,0,0,0,0,0,0,1899.6515,0,0,2259.9731,0,2265.7668,1839.3641,0,0,0,0,0,0,0,1809.7878,0,0,0,0,0,2088.494,0,2306.8904,0,0,0,0,0,0,0,1559.6918,0,0,0,2183.0664,0,0,0,2224.795,0,0,0,0,2213.577,0,0,2526.3337,
911,91.01052524943965,53.006256,,,,,,,,,,,2178.477,1540.7306,0,0,0,0,0,0,0,2241.5552,0,0,0,0,2120.2996,0,0,1565.6211,0,0,2101.11,0,2500.4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942.8895,0,0,1923.7927,0,0,0,0,2028.648,2274.4968,0,0,2294.0076,0,0,
599,91.01054149858508,52.64473,,,,,,,,,,,0,1783.8418,0,0,0,0,1671.1539,2014.8983,2331.8267,0,0,0,0,0,2066.0745,0,1965.3446,1605.758,0,0,0,0,0,0,0,1988.1467,0,0,1885.7015,0,0,2049.0542,0,2197.7021,0,1879.2638,0,0,0,2065.0022,0,0,1902.1831,0,0,0,0,1946.0867,2205.4773,0,0,0,0,2276.0269,0,1753.781,0,
1407,91.0111899320565,53.4839,,,,,,,,,,,2346.3037,1692.9039,2503.065,1549.3507,2142.9954,2546.3796,2074.5024,2305.6294,0,2488.4944,2673.1272,0,1949.827,2014.4606,2408.255,1933.3374,2150.6248,1675.2926,0,2021.3678,0,2354.4224,2719.5098,2433.1086,2226.133,2148.938,3081.4893,2687.3315,2772.086,2246.8628,2133.3376,2209.4314,2993.676,2628.7195,2115.1624,2029.2523,2244.245,1963.4625,2421.387,2652.8792,1755.4116,2663.5635,2325.0334,2527.5894,3006.8464,2160.751,2663.9602,0,0,2405.8623,2296.8218,2498.4236,3388.9216,0,2531.9211,1797.038,3342.6184,
2004,91.01136063624634,53.96185,,,,,,,,,,,0,1590.1134,0,0,0,0,1702.302,2061.0842,0,0,0,1067.6127,1749.691,2063.7915,2121.646,0,1889.1707,1594.2942,0,0,0,0,0,0,0,0,2416.4348,0,1982.5525,0,0,0,0,2232.4111,1797.0513,1944.1703,0,0,0,2079.433,1611.1147,0,0,0,0,1908.3031,2199.0474,0,0,0,0,0,0,0,0,1704.6731,0,
488,91.01209510475421,52.396667,,,,,,,,,,,0,0,0,0,0,0,0,0,2423.0615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324.3772,0,0,0,0,2354.0894,0,0,0,
1023,91.01236266118612,53.12111,,,,,,,,,,,0,0,0,0,0,4627.508,0,0,0,0,0,0,1811.3269,0,0,0,0,0,4011.0466,0,0,0,0,0,0,1953.8545,0,2222.477,0,0,0,2034.8516,0,0,0,0,0,0,2333.389,0,1603.1713,0,0,0,0,0,0,0,0,2396.9392,0,0,0,0,0,0,0,
814,91.01336771288287,52.915157,,,,,,,,,,,2147.7185,0,2013.9755,2450.3499,2009.9924,2336.468,0,2095.1406,0,2293.8457,2171.6113,0,1733.9388,2138.566,2032.6643,1853.497,3503.2363,0,0,0,2154.3608,2124.4685,2459.874,0,0,0,0,0,0,0,2204.5508,0,4068.8787,0,0,3449.9631,3846.806,3278.8918,2117.008,0,2546.918,3920.795,1954.9856,4125.686,2549.318,2008.3799,0,0,0,0,2075.2559,2230.62,4369.3613,0,2425.4558,1636.8594,4235.9243,
750,92.01958443550103,52.85875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,610.98364,0,551.06964,0,0,0,0,0,0,0,573.3939,0,0,0,0,0,0,599.48413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
966,92.02114579020723,53.101254,,,,,,,,,,,0,0,0,0,0,1206.9951,0,0,0,0,0,0,0,0,0,0,0,0,943.9735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.4191,0,0,0,0,0,0,0,0,0,0,578.0834,0,0,0,0,0,
1071,92.02311701089472,53.153572,,,,,,,,,,,0,0,0,0,0,0,0,0,462.32983,565.32623,507.21838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.353,0,0,0,0,530.50604,0,0,0,0,0,0,0,0,0,0,579.8676,0,0,711.4423,0,0,0,0,
453,92.0276225391297,52.391666,,,,,,,,,,,0,0,0,0,0,0,0,0,485.58255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.94116,0,0,0,0,0,0,0,0,559.01733,0,0,0,0,0,0,0,0,
